ToxPi Score,FIPS,Name,Source,Baseline.Health!1!0x88cceeff,Baseline.SocialEconomic!1!0x44aa99ff,Baseline.Infrastructure!1!0x117733ff,Baseline.Environment!1!0x332288ff,ClimateChange.Health!1!0xddcc77ff,ClimateChange.SocialEconomic!1!0x999933ff,ClimateChange.ExtremeEvents!1!0xcc6677ff
0.576850883035874,01001,"AL, Autauga","+32.5363818,-086.6444901",0.45776108703172,0.456459451334795,0.615135837713313,0.668069536097446,0.896833844117188,0.61712324533893,0.326573179617723
0.547442039940569,01003,"AL, Baldwin","+30.6592183,-087.7460666",0.453009296863075,0.39952426775803,0.564170766210109,0.63816120037272,0.695012934429501,0.734447643624851,0.347768170325696
0.672890628939082,01005,"AL, Barbour","+31.8706701,-085.4054562",0.853760568053615,0.811781379536728,0.684222949583772,0.49519338605932,0.849003365315785,0.588009819343941,0.42826293468041
0.62628713508556,01007,"AL, Bibb","+33.0158929,-087.1271475",0.611125615100489,0.42552245331349,0.852302999529121,0.54249410045166,0.908933381564691,0.603886181941097,0.43974521369837
0.649740284625242,01009,"AL, Blount","+33.9774479,-086.5672464",0.684927338006825,0.519702290699639,0.755749265640248,0.658501342793641,0.857731907353234,0.678884459894384,0.392685387988727
0.655457018037934,01011,"AL, Bullock","+32.1017589,-085.7172613",0.759009334980045,0.561244429227949,0.816828080125297,0.508931452851209,0.873191522653187,0.621648704669501,0.447345601758351
0.628919676927256,01013,"AL, Butler","+31.7516670,-086.6819689",0.854001228287738,0.434160503394862,0.726490806943653,0.514865980775044,0.870558697536547,0.64153681611871,0.36082370543424
0.663881234092763,01015,"AL, Calhoun","+33.7717061,-085.8225133",0.724386562441972,0.592575380928363,0.716899709020032,0.698836348599332,0.91377156730225,0.68497219634894,0.315726874008451
0.623336409818228,01017,"AL, Chambers","+32.9179433,-085.3918121",0.784200260956449,0.512362437936955,0.720644952661055,0.559747417584687,0.895452214014975,0.545422022595112,0.345525562978362
0.620850982221633,01019,"AL, Cherokee","+34.0695153,-085.6542417",0.685159905180763,0.492256785107652,0.824553042436485,0.535123399468007,0.769123359248214,0.66187115065449,0.377869233455823
0.663160960369381,01021,"AL, Chilton","+32.8540595,-086.7266275",0.745428438739668,0.534303266414741,0.768193842181097,0.615151006341367,1,0.569537201333742,0.409512967575051
0.636333959048364,01023,"AL, Choctaw","+31.9910082,-088.2488874",0.761385552477164,0.604736043576569,0.759306241260936,0.38514594859359,0.867005334794239,0.683092303965791,0.393666288670258
0.636049276019437,01025,"AL, Clarke","+31.6855211,-087.8186244",0.783309357771528,0.659182576477466,0.739046448154288,0.475603418567162,0.867024780836857,0.535058718755488,0.393119631573269
0.607947397529209,01027,"AL, Clay","+33.2678085,-085.8620510",0.780932650798147,0.430431809839046,0.708681462860952,0.41288126121511,0.946706882901641,0.566885481404435,0.409112233685131
0.637838906009436,01029,"AL, Cleburne","+33.6719810,-085.5161090",0.672252185480692,0.514759231954086,0.694270378326109,0.537600560268103,0.923261697415615,0.710081272893467,0.412647015727978
0.56213488095145,01031,"AL, Coffee","+31.4021833,-085.9892014",0.573541304758632,0.499722579253658,0.608039689555336,0.490710232474942,0.79297728491037,0.604752887140693,0.36520018856652
0.608953470005292,01033,"AL, Colbert","+34.7031120,-087.8014569",0.60891379197593,0.546553550531257,0.716433378536604,0.706060138361421,0.753579244604762,0.585815181789651,0.34531900423742
0.675027494227983,01035,"AL, Conecuh","+31.4282925,-086.9920291",0.858899651173467,0.72830470450745,0.785217965387483,0.509016626129814,0.855861126076065,0.57298347021854,0.414908916103064
0.646766218191655,01037,"AL, Coosa","+32.9314453,-086.2434818",0.717655513650246,0.581467145963557,0.771250013661861,0.501376145611296,0.934506808198903,0.591100484967699,0.430007415288025
0.613871316300077,01039,"AL, Covington","+31.2439873,-086.4487206",0.702438560740883,0.579201937050746,0.728428132534394,0.496355720366816,0.821341348779857,0.592139335255086,0.377194179372757
0.627941737543617,01041,"AL, Crenshaw","+31.7328256,-086.3192219",0.78186824438125,0.559238559716487,0.711537939954104,0.435542529123676,0.848646773689645,0.675377867947003,0.383380247993155
0.609076840329245,01043,"AL, Cullman","+34.1319229,-086.8692666",0.672642934641396,0.470115756149016,0.675251606136851,0.632722046882689,0.74335410020936,0.668858091241867,0.400593347043534
0.602978752213279,01045,"AL, Dale","+31.4306536,-085.6094760",0.656485577048141,0.550322525148102,0.798001081625934,0.552889021128675,0.808369965244706,0.505611936925984,0.349171158371407
0.66905230819955,01047,"AL, Dallas","+32.3335397,-087.1143556",0.798397498370614,0.52697961388662,0.870341549961536,0.646501354537647,0.88784673727738,0.619091217568499,0.334208185794556
0.666567424249488,01049,"AL, DeKalb","+34.4609290,-085.8039920",0.813301034594354,0.589516487351706,0.77194889426883,0.652347998667598,0.691889568979598,0.737991724620841,0.408976261263487
0.581239827360301,01051,"AL, Elmore","+32.5972286,-086.1427385",0.533750400016419,0.408387229652088,0.644562449745908,0.639691848482131,0.894692006821707,0.568940089199083,0.378654767604773
0.646285071128982,01053,"AL, Escambia","+31.1217475,-087.1684290",0.806065303573767,0.5769517084366,0.715167597434815,0.532443204967334,0.82853113778072,0.657040725380981,0.407795820328658
