ToxPi Score,FIPS,Name,Source,Temperature!1!0x88cceeff,Droughts!1!0x44aa99ff,Wildfires!1!0x117733ff,Precipitation!1!0x332288ff,Flooding!1!0xddcc77ff,Storms!1!0x999933ff
0.428513569835702,01031,"AL, Coffee","+31.4021833,-085.9892014",0.391930518909411,0.721951219512195,0.433183424349502,0.226034089675388,0.0999041401764376,0.69807802639128
0.451732686412097,01033,"AL, Colbert","+34.7031120,-087.8014569",0.437994722955145,0.626829268292683,0.442017346610986,0.375637824340462,0.297653043479272,0.530263912794033
0.447554557054827,01035,"AL, Conecuh","+31.4282925,-086.9920291",0.394459102902375,0.702113821138211,0.539190491487311,0.194224297036152,0.0680476045210769,0.787292025243833
0.446282290902582,01037,"AL, Coosa","+32.9314453,-086.2434818",0.322999120492524,0.848130081300813,0.381464824927722,0.272717403104983,0.0160369340633452,0.836345381526104
0.434388968504772,01039,"AL, Covington","+31.2439873,-086.4487206",0.383025505716799,0.741463414634146,0.506103437198844,0.205298013245033,0.0999041401764376,0.670539300057372
0.43633573196304,01041,"AL, Crenshaw","+31.7328256,-086.3192219",0.383025505716799,0.746178861788618,0.463058143270157,0.205298013245033,0.0934028063692211,0.727051061388411
0.471314885760662,01043,"AL, Cullman","+34.1319229,-086.8692666",0.418920404573439,0.788130081300813,0.464503694185673,0.376397785256758,0.252685484646025,0.527251864601262
0.41816938129895,01045,"AL, Dale","+31.4306536,-085.6094760",0.387203166226913,0.730569105691057,0.424349502088018,0.226034089675388,0.0849510724198397,0.655909351692484
0.412248214016401,01047,"AL, Dallas","+32.3335397,-087.1143556",0.377033861037819,0.718373983739837,0.456472855766142,0.254912604494626,0.0934028063692211,0.573293172690763
0.47363348893239,01049,"AL, DeKalb","+34.4609290,-085.8039920",0.394788918205805,0.793658536585366,0.476228718278188,0.380089023993052,0.241958283864117,0.555077452667814
0.458220308512482,01051,"AL, Elmore","+32.5972286,-086.1427385",0.349109498680739,0.812195121951219,0.454384837777064,0.23797633264575,0.238599261397056,0.657056798623064
0.463194879663804,01053,"AL, Escambia","+31.1217475,-087.1684290",0.40259454705365,0.718211382113821,0.591069707677482,0.187710346325046,0.182796146218448,0.696787148594378
0.425260725964161,01055,"AL, Etowah","+34.0476377,-086.0344203",0.323328935795954,0.786016260162602,0.418888531962737,0.365649766583433,0.150939610563087,0.506741250717154
0.439957083848087,01057,"AL, Fayette","+33.7322485,-087.7520486",0.303155233069481,0.669105691056911,0.495823964021844,0.325588969710129,0.0603543595158708,0.785714285714286
0.454189897878931,01059,"AL, Franklin","+34.4419884,-087.8428147",0.344272207563764,0.629268292682927,0.502088017989078,0.375637824340462,0.171635523182726,0.70223752151463
0.439955610591859,01061,"AL, Geneva","+31.0908664,-085.8243464",0.365875109938435,0.732682926829268,0.428204304529393,0.224079904462056,0.150939610563087,0.737951807228916
0.441162602154085,01063,"AL, Greene","+32.8444965,-087.9642005",0.29188654353562,0.708780487804878,0.507067137809187,0.246770166105743,0.0756324939628295,0.816838783706254
0.436775776115088,01065,"AL, Hale","+32.7527958,-087.6230608",0.286939313984169,0.712195121951219,0.514134275618375,0.255563999565737,0.107272318491283,0.744549627079748
0.439585039884707,01067,"AL, Henry","+31.5169779,-085.2399712",0.389182058047493,0.768780487804878,0.468358496627048,0.226034089675388,0.0367328466829843,0.748422260470453
0.40350902499605,01069,"AL, Houston","+31.1581928,-085.2963976",0.373735708003518,0.746016260162602,0.34982332155477,0.226034089675388,0.144980054573138,0.580464716006885
0.50015380211922,01071,"AL, Jackson","+34.7635224,-085.9774003",0.412214160070361,0.80130081300813,0.465628011564407,0.379871892302682,0.213135703985458,0.72877223178428
0.432090899329061,01073,"AL, Jefferson","+33.5534439,-086.8965359",0.31085092348285,0.777073170731707,0.335207195631224,0.304852893279774,0.327125756738653,0.537435456110155
0.471582875657831,01075,"AL, Lamar","+33.7870852,-088.0874309",0.319536059806508,0.640162601626016,0.476389335046579,0.29562479643904,0.26818033021989,0.82960413080895
0.456602071702321,01077,"AL, Lauderdale","+34.9041221,-087.6509966",0.420239665787159,0.626829268292683,0.436556376485705,0.375637824340462,0.318674022789272,0.561675272518646
0.476955663067015,01079,"AL, Lawrence","+34.5297759,-087.3218651",0.418645558487247,0.675772357723577,0.476228718278188,0.375637824340462,0.238599261397056,0.67685025817556
0.418789546167678,01081,"AL, Lee","+32.6040644,-085.3530477",0.321789797713281,0.884552845528455,0.385159010600707,0.245793073499077,0.137720231821747,0.5377223178428
0.47110391547134,01083,"AL, Limestone","+34.8102387,-086.9813995",0.422768249780123,0.772032520325203,0.371506585287504,0.376397785256758,0.276632064169272,0.60728628800918
0.448951451237599,01085,"AL, Lowndes","+32.1478880,-086.6505859",0.371262093227792,0.763252032520325,0.453099903629939,0.235913581587233,0.107272318491283,0.762908777969019
0.437987429822465,01087,"AL, Macon","+32.3870267,-085.6928870",0.344217238346526,0.874308943089431,0.477031802120141,0.245793073499077,0.0603543595158708,0.626219162363741
0.454541430968643,01089,"AL, Madison","+34.7642377,-086.5510803",0.423922603342129,0.784065040650406,0.339865081914552,0.376397785256758,0.322791534200509,0.480206540447504
0.437500918855852,01091,"AL, Marengo","+32.2475911,-087.7910910",0.309696569920844,0.694146341463415,0.491166077738516,0.251872760829443,0.0849510724198397,0.793172690763052
0.45866310066447,01093,"AL, Marion","+34.1382194,-087.8815510",0.338830255057168,0.634959349593496,0.493575329264375,0.365106937357507,0.144980054573138,0.774526678141136
0.487137017563799,01095,"AL, Marshall","+34.3095637,-086.3216681",0.42919964819701,0.796585365853658,0.474461933825891,0.376397785256758,0.249218106615509,0.596959265633965
0.521797313601023,01097,"AL, Mobile","+30.6845730,-088.1965684",0.279463500439754,0.710406504065041,0.576935432059107,0.0993377483443708,0.961198355906129,0.503442340791739
0.453766619086571,01099,"AL, Monroe","+31.5803324,-087.3832656",0.407541776605101,0.703089430894309,0.540475425634436,0.187818912170231,0.123634008572778,0.76004016064257
0.409503879957249,01101,"AL, Montgomery","+32.2036505,-086.2038308",0.37664907651715,0.792357723577236,0.342113716672021,0.23797633264575,0.221695793498293,0.486230636833047
0.448383280822234,01103,"AL, Morgan","+34.4544844,-086.8464021",0.396053210202287,0.770894308943089,0.382107292001285,0.376506351101943,0.288117753895354,0.476620768789443
0.44946412367301,01105,"AL, Perry","+32.6390053,-087.2938269",0.335971855760774,0.726666666666667,0.511243173787343,0.255563999565737,0.0513608477492213,0.815978198508319
0.43752069529187,01107,"AL, Pickens","+33.2968085,-088.0968780",0.311950307827617,0.653821138211382,0.473337616447157,0.297144718271632,0.0934028063692211,0.795467584624211
0.441530637243726,01109,"AL, Pike","+31.7987263,-085.9419965",0.381376429199648,0.737886178861789,0.491326694506907,0.223862772771686,0.0756324939628295,0.739099254159495
0.453276489853971,01111,"AL, Randolph","+33.2964753,-085.4640679",0.283366314863676,0.828617886178862,0.377288788949566,0.297253284116817,0.144980054573138,0.788152610441767
0.408422393708981,01113,"AL, Russell","+32.2898113,-085.1869798",0.314863676341249,0.870243902439025,0.383713459685191,0.246444468570188,0.116049119131025,0.519219736087206
0.437805403339734,01115,"AL, St. Clair","+33.7129627,-086.3156631",0.313379507475814,0.780325203252033,0.461773209123033,0.304852893279774,0.164809122685149,0.601692484222605
0.437618494540508,01117,"AL, Shelby","+33.2629366,-086.6781042",0.3271218117854,0.788617886178862,0.412785094763893,0.304852893279774,0.226355082726798,0.565978198508319
0.454451591776733,01119,"AL, Sumter","+32.5974811,-088.2000571",0.323878627968338,0.684552845528455,0.537584323803405,0.220714363261318,0.123634008572778,0.836345381526104
0.446290289051581,01121,"AL, Talladega","+33.3692774,-086.1758045",0.319700967458223,0.787479674796748,0.438965628011564,0.304852893279774,0.164809122685149,0.661933448078026
0.441289385976773,01123,"AL, Tallapoosa","+32.8633694,-085.7995532",0.301506156552331,0.87609756097561,0.378734339865082,0.246227336879818,0.0999041401764376,0.74526678141136
0.427712769703582,01125,"AL, Tuscaloosa","+33.2902022,-087.5228598",0.304749340369393,0.683252032520325,0.47157083199486,0.325588969710129,0.261895707539581,0.519219736087206
0.443322283374593,01127,"AL, Walker","+33.7915714,-087.3010918",0.312664907651715,0.676422764227642,0.502248634757469,0.325588969710129,0.182796146218448,0.660212277682157
0.51481087199324,01129,"AL, Washington","+31.4069737,-088.2020776",0.331849164467898,0.722764227642276,0.584163186636685,0.154054934317664,0.447496713731406,0.848537005163511
0.437963442871459,01131,"AL, Wilcox","+31.9903296,-087.3022049",0.391380826737027,0.726991869918699,0.455348538387408,0.216697426989469,0.0513608477492213,0.786001147446931
0.456403393273397,01133,"AL, Winston","+34.1558884,-087.3641471",0.34872471416007,0.684715447154472,0.483295856087376,0.373357941591575,0.0999041401764376,0.748422260470453
0.516136978084754,02013,"AK, Aleutians East","+55.2437223,-161.9507485",0.357299912049252,0.102764227642276,0.73321554770318,0.997285853870372,0.30585472081774,0.600401606425703
0.452988673264947,02016,"AK, Aleutians West","+51.9594469,+178.3388130",0.261323658751099,0.268617886178862,0.733858014776743,0.995440234502226,0.302926324554591,0.155765920826162
0.430949440422364,02020,"AK, Anchorage","+61.1775490,-149.2743541",0.384014951627089,0.0105691056910569,0.732894314166399,0.993268917598524,0.345184580071883,0.119764773379231
0.530666507844484,02050,"AK, Bethel","+60.9289164,-160.1533502",0.518084872471416,0.00276422764227642,0.733376164471571,0.988709152100749,0.413669334913309,0.527395295467585
0.472026405971649,02060,"AK, Bristol Bay","+58.7313725,-156.9866122",0.400175901495163,0.00878048780487805,0.729360745261805,0.999457170774074,0.302817865433734,0.391566265060241
0.422091858723212,02068,"AK, Denali","+63.6827316,-150.0267191",0.454540457343888,0.00617886178861789,0.744458721490524,0.781674085332754,0.131327253577984,0.414371772805508
0.412283890339899,02070,"AK, Dillingham","+59.8248160,-158.6022333",0.397922163588391,0.00682926829268293,0.730163829103758,0.996200195418521,0.323081287816192,0.0195065978198508
0.370373086158514,02090,"AK, Fairbanks North Star","+64.6908322,-146.5998673",0.271437994722955,0.0032520325203252,0.745422422100867,0.721854304635762,0.182796146218448,0.297475616752725
0.461567985876247,02100,"AK, Haines","+59.0999054,-135.5781024",0.415017590149516,0.174959349593496,0.723739158368134,0.998588644012593,0.00845142327717017,0.448651749856569
0.475603823636661,02105,"AK, ","+58.0764336,-135.1850997",0.370987247141601,0.184065040650407,0.724221008673306,0.998045814786668,0.328742155295467,0.247561675272519
0.488839331329647,02110,"AK, Juneau","+58.3727004,-134.1787807",0.37467018469657,0.126178861788618,0.724702858978477,0.997611551405928,0.333509937878228,0.376362593230063
0.46912819145061,02122,"AK, Kenai Peninsula","+60.3663727,-152.3219731",0.397867194371152,0.055609756097561,0.728397044651462,0.99978286830963,0.444357265193532,0.188755020080321
0.446917742550765,02130,"AK, Ketchikan Gateway","+55.4499378,-131.1066847",0.27160290237467,0.240325203252033,0.723417924831352,0.987406361958528,0.316040350897186,0.14271371199082
0.437080588398228,02150,"AK, Kodiak Island","+57.5536114,-153.6309109",0.306068601583114,0.436747967479675,0.727112110504337,0.993920312669634,0,0.15863453815261
0.426304966638234,02164,"AK, Lake and Peninsula","+58.2050652,-156.7051884",0.402374670184697,0.0229268292682927,0.730324445872149,0.999131473238519,0.32719745298118,0.0758749282845669
0.412809825072222,02170,"AK, Matanuska-Susitna","+62.1821735,-149.4079740",0.384014951627089,0.0105691056910569,0.732894314166399,0.993268917598524,0.338899957391574,0.0172117039586919
0.534801413741344,02180,"AK, Nome","+64.7836858,-164.1889119",0.52660510114336,0.00113821138211382,0.733697398008352,0.843773748778634,0.636009398924474,0.46758462421113
0.461555252495243,02185,"AK, North Slope","+69.4493427,-153.4728302",0.595811345646438,0.0008130081300813,0.735303565692258,0.672782542612094,0.314965286969757,0.449655765920826
0.451570184959872,02188,"AK, Northwest Arctic","+67.0050655,-160.0210864",0.529958223394899,0,0.732733697398008,0.671479752469873,0.327745133570462,0.44750430292599
0.47738024444628,02195,"AK, Petersburg","+56.6396123,-133.5279958",0.246591908531223,0.213821138211382,0.725184709283649,0.992508956682228,0.322864369574477,0.363310384394722
0.4419809037522,02198,"AK, Prince of Wales-Hyder","+55.4156834,-132.8757340",0.225593667546174,0.290243902439024,0.72534532605204,0.983715123222234,0.306505475542884,0.120481927710843
0.507117810270675,02220,"AK, Sitka","+57.1425085,-135.3326236",0.217458223394899,0.258861788617886,0.726951493735946,0.992291824991858,0.677177954291375,0.169965576592083
0.465815552733337,02230,"AK, Skagway","+59.5750974,-135.3354181",0.458058487247142,0.176422764227642,0.722936074526181,0.998480078167409,0.00855988239802752,0.43043602983362
0.376554974839833,02240,"AK, Southeast Fairbanks","+63.8649972,-143.2186282",0.406497361477573,0.0113821138211382,0.700931577256666,0.739224839865378,0.0510357810588605,0.350258175559381
0.504400204266513,02261,"AK, Valdez-Cordova","+61.3498403,-145.0231406",0.441072999120493,0.106178861788618,0.72277545775779,1,0.385174824889719,0.371199082042456
0.463015991664574,02270,"AK, ","+62.2831737,-163.1909497",0.4155672823219,0.00195121951219512,0.732412463861227,0.958202149603735,0.306939312026313,0.363023522662077
0.493775967265536,02275,"AK, Wrangell","+56.2791206,-132.0403255",0.346196130167106,0.203089430894309,0.721490523610665,0.99511453696667,0.314521923205183,0.382243258749283
0.451016211092366,02282,"AK, Yakutat","+59.9990832,-140.2395926",0.304749340369393,0.246016260162602,0.723899775136524,0.998914341548149,0.000216918241714709,0.432300631095812
0.419309414056929,02290,"AK, Yukon-Koyukuk","+65.3761313,-151.5768554",0.40990545294635,0.00292682926829268,0.742691937038227,0.68374769297579,0.226355082726798,0.450229489386116
0.543805859697483,04001,"AZ, Apache","+35.3858453,-109.4937467",0.830749780123131,0.560325203252033,0.721008673305493,0.365215503202692,0.288117753895354,0.497418244406196
0.620893962037673,04003,"AZ, Cochise","+31.8817928,-109.7541201",0.625,0.865040650406504,0.915354963058143,0.478558245575942,0.338828157591643,0.502581755593804
0.588237260523212,04005,"AZ, Coconino","+35.8296919,-111.7737277",0.864171064204046,0.589430894308943,0.933504657886284,0.402127890565628,0.339586646535818,0.400602409638554
0.595110986173246,04007,"AZ, Gila","+33.7896177,-110.8118696",0.698218997361478,0.409593495934959,0.959845807902345,0.493648898056671,0.332651890474787,0.676706827309237
0.636512076362993,04009,"AZ, Graham","+32.9318277,-109.8783103",0.755112137203166,0.881463414634146,0.897365884998394,0.48235805015742,0.241958283864117,0.560814687320712
0.599981557709293,04011,"AZ, Greenlee","+33.2388723,-109.2423231",0.759784520668426,0.830894308943089,0.910857693543206,0.541852133318858,0.15733258880685,0.39916810097533
0.439412000463496,04012,"AZ, La Paz","+33.7276249,-114.0387933",0.642040457343888,0.386829268292683,0.842113716672021,0.151232222342851,0.294835798829478,0.319420539300057
0.348970960238178,04013,"AZ, Maricopa","+33.3465408,-112.4955335",0.692886983289358,0.396260162601626,0.573401863154513,0.213223319943546,0.000325377362572063,0.217728055077453
0.431281984392879,04015,"AZ, Mohave","+35.7177050,-113.7496891",0.731145558487247,0.393983739837398,0.876967555412785,0.209749212897622,0.340561846606901,0.0352839931153184
0.536841278127388,04017,"AZ, Navajo","+35.3909336,-110.3209076",0.838060686015831,0.461951219512195,0.775618374558304,0.494191727282597,0.32463357877922,0.326592082616179
0.50595900589552,04019,"AZ, Pima","+32.1282374,-111.7830177",0.670129727352683,0.488455284552846,0.764696434307742,0.415698621213766,0.340778557733808,0.355995410212278
0.45795333224292,04021,"AZ, Pinal","+32.9189100,-111.3672569",0.691018029903254,0.34650406504065,0.865884998393832,0.300401693627185,0.32073277849489,0.223178427997705
0.596795845208387,04023,"AZ, Santa Cruz","+31.5259036,-110.8451898",0.612082233948989,0.842113821138211,0.917764214584003,0.475518401910759,0.303720955032674,0.429575444635686
0.525811996693831,04025,"AZ, Yavapai","+34.6300439,-112.5737449",0.696240105540897,0.421951219512195,0.975586251204626,0.38302030181305,0.338286379774375,0.339787722317843
0.314442419533842,04027,"AZ, Yuma","+32.7739424,-113.9109050",0.572229551451187,0.35869918699187,0.492611628654032,0.106394528281403,0.164809122685149,0.191910499139415
0.412065241666211,05001,"AR, Arkansas","+34.2895735,-091.3765467",0.411334652594547,0.355447154471545,0.509155155798265,0.314840951036804,0.255394373732365,0.626219162363741
0.464947250460185,05003,"AR, Ashley","+33.1908354,-091.7722672",0.406442392260334,0.467642276422764,0.748152907163508,0.218977309738356,0.252685484646025,0.695783132530121
0.491644043023201,05005,"AR, Baxter","+36.2807100,-092.3304383",0.596251099384345,0.537560975609756,0.645840025698683,0.367169688416024,0.20479232559953,0.598250143430866
0.454926125587684,05007,"AR, Benton","+36.3378246,-094.2561871",0.616809586631486,0.355934959349594,0.636684869900418,0.291933557702747,0.301228777073241,0.526965002868617
0.506804497734464,05009,"AR, Boone","+36.3043077,-093.0792041",0.631871152154793,0.509268292682927,0.656922582717636,0.323417652806427,0.217253215396695,0.702094090648308
0.403203491956607,05011,"AR, Bradley","+33.4638194,-092.1681641",0.41589709762533,0.427154471544715,0.592194025056216,0.203343828031701,0.209776681518396,0.570854847963282
0.452282158028018,05013,"AR, Calhoun","+33.5604604,-092.5138790",0.415127528583993,0.575121951219512,0.561034371988436,0.202800998805776,0.231122727518757,0.728485370051635
0.514019513868077,05015,"AR, Carroll","+36.3377742,-093.5416633",0.624230430958663,0.463739837398374,0.637006103437199,0.323417652806427,0.199807969680664,0.835915088927137
0.459523699722598,05017,"AR, Chicot","+33.2671393,-091.2971578",0.415677220756376,0.474146341463415,0.656440732412464,0.219737270654652,0.302529043834684,0.688611589213999
0.456241174613809,05019,"AR, Clark","+34.0533118,-093.1762051",0.458388302550572,0.497723577235772,0.589302923225185,0.267506242536098,0.318674022789272,0.605851979345955
0.502616778118473,05021,"AR, Clay","+36.3673021,-090.4187041",0.524351363236588,0.491219512195122,0.545775778991327,0.437954619476713,0.1903810356602,0.826018359150889
0.489116813098717,05023,"AR, Cleburne","+35.5662882,-092.0599743",0.474494283201407,0.436910569105691,0.759235464182461,0.32667462816198,0.182796146218448,0.754589787722318
0.439363395478198,05025,"AR, Cleveland","+33.8932006,-092.1887141",0.424362357080035,0.463577235772358,0.55428846771603,0.222342850939095,0.199807969680664,0.77180149168101
0.421691981316555,05027,"AR, Columbia","+33.2150704,-093.2269012",0.443656552330695,0.459186991869919,0.51300995823964,0.179350776245793,0.182796146218448,0.752151462994837
0.461362526469811,05029,"AR, Conway","+35.2657024,-092.6892483",0.461796394019349,0.495284552845529,0.669129457115323,0.317555097166431,0.25886175176288,0.565547905909352
0.440557004723497,05031,"AR, Craighead","+35.8282682,-090.6304114",0.419305189094107,0.372357723577236,0.591069707677482,0.40473347085007,0.301228777073241,0.554647160068847
0.469191848364676,05033,"AR, Crawford","+35.5830407,-094.2362241",0.488126649076517,0.482113821138211,0.667844522968198,0.236456410813158,0.316398555956746,0.624211130235227
0.402582840411908,05035,"AR, Crittenden","+35.2118784,-090.3153314",0.410180299032542,0.401463414634146,0.548024413748795,0.40473347085007,0.177486723609221,0.473608720596673
0.419790952093572,05037,"AR, Cross","+35.2912586,-090.7738942",0.410510114335972,0.39219512195122,0.582075168647607,0.40473347085007,0.0934028063692211,0.635829030407344
0.437426688483887,05039,"AR, Dallas","+33.9678233,-092.6539989",0.417601143359719,0.481788617886179,0.559749437841311,0.20714363261318,0.195798813832881,0.762478485370052
0.406621945019423,05041,"AR, Desha","+33.8287478,-091.2444274",0.406717238346526,0.413008130081301,0.558464503694186,0.219737270654652,0.199807969680664,0.641996557659208
0.429183214794804,05043,"AR, Drew","+33.5872418,-091.7227781",0.407431838170625,0.418211382113821,0.70462576292965,0.219737270654652,0.249218106615509,0.575874928284567
0.451142323834863,05045,"AR, Faulkner","+35.1463563,-092.3246543",0.460092348284961,0.470731707317073,0.620783809829746,0.317555097166431,0.285625575935921,0.552065404475043
0.520431102268286,05047,"AR, Franklin","+35.5085730,-093.8876719",0.477627528583993,0.545853658536585,0.724221008673306,0.270871783736836,0.291476776362416,0.812535857716581
0.558568999717399,05049,"AR, Fulton","+36.3834433,-091.8192392",0.59674582233949,0.52260162601626,0.747028589784773,0.39409401802193,0.199807969680664,0.891135972461274
0.43466312108085,05051,"AR, Garland","+34.5788613,-093.1469148",0.460367194371152,0.484227642276423,0.610183103115965,0.267506242536098,0.270347441488963,0.5153471026965
0.449938562220898,05053,"AR, Grant","+34.2880633,-092.4239843",0.436345646437995,0.454308943089431,0.545293928686155,0.301053088698296,0.182796146218448,0.779833620195066
0.471637326374776,05055,"AR, Greene","+36.1199223,-090.5652409",0.492194371152155,0.48390243902439,0.519274012206874,0.437954619476713,0.231122727518757,0.665375788869765
0.434897266558281,05057,"AR, Hempstead","+33.7286109,-093.6658093",0.440028583992964,0.480650406504065,0.568904593639576,0.179350776245793,0.20479232559953,0.735656913367757
0.458464713110804,05059,"AR, Hot Spring","+34.3151767,-092.9441474",0.437719876868953,0.466991869918699,0.622389977513652,0.301053088698296,0.26514637444319,0.657487091222031
0.422391722243401,05061,"AR, Howard","+34.0831786,-093.9909884",0.440523306948109,0.494471544715447,0.654513331191776,0.180653566388014,0.15733258880685,0.606855995410212
0.499934709516535,05063,"AR, Independence","+35.7374992,-091.5599423",0.471361037818822,0.364390243902439,0.812078380982975,0.351753338399739,0.291476776362416,0.708548479632817
0.550174023699698,05065,"AR, Izard","+36.0948792,-091.9136252",0.58778583992964,0.547154471544716,0.744137487953743,0.390402779285637,0.199807969680664,0.831755593803787
0.486528058799791,05067,"AR, Jackson","+35.5966053,-091.2231780",0.468722515391381,0.371056910569106,0.680051397365885,0.351753338399739,0.288117753895354,0.759466437177281
0.394983804868784,05069,"AR, Jefferson","+34.2776955,-091.9307012",0.436345646437995,0.416260162601626,0.412945711532284,0.301053088698296,0.294835798829478,0.508462421113024
0.453519030045502,05071,"AR, Johnson","+35.5733586,-093.4663223",0.476088390501319,0.496910569105691,0.680854481207838,0.274888720008685,0.246617573092623,0.545754446356856
0.435953625288155,05073,"AR, Lafayette","+33.2406596,-093.6116427",0.447449428320141,0.492845528455285,0.52585929971089,0.179350776245793,0.150939610563087,0.819277108433735
0.490662096054887,05075,"AR, Lawrence","+36.0410983,-091.1011529",0.519843887423043,0.416910569105691,0.480244137487954,0.416132884594507,0.25886175176288,0.85197934595525
0.411936948335922,05077,"AR, Lee","+34.7797500,-090.7792884",0.385499120492524,0.440325203252033,0.55428846771603,0.342308109868635,0.0680476045210769,0.681153184165232
0.423412278110505,05079,"AR, Lincoln","+33.9576649,-091.7276236",0.405013192612137,0.418861788617886,0.630581432701574,0.235913581587233,0.15733258880685,0.69277108433735
0.410247143300198,05081,"AR, Little River","+33.6994970,-094.2297740",0.452781442392261,0.488130081300813,0.546097012528108,0.15058082727174,0.137720231821747,0.686173264486518
0.463787002040716,05083,"AR, Logan","+35.2185495,-093.7205628",0.475373790677221,0.520487804878049,0.723899775136524,0.274888720008685,0.177486723609221,0.610585197934596
0.464608461944056,05085,"AR, Lonoke","+34.7551137,-091.8941320",0.425131926121372,0.440650406504065,0.700610343719884,0.312669634133102,0.276632064169272,0.631956397016638
0.544270798946607,05087,"AR, Madison","+36.0125452,-093.7240531",0.596635883905013,0.535934959349594,0.680693864439447,0.312561068287917,0.276632064169272,0.863166953528399
0.511872984490361,05089,"AR, Marion","+36.2666562,-092.6785880",0.59075417766051,0.536585365853659,0.662865403148089,0.367169688416024,0.182796146218448,0.731067125645439
0.337791140855277,05091,"AR, Miller","+33.3055048,-093.9015091",0.454430518909411,0.445040650406504,0.384677160295535,0.15036369558137,0.199807969680664,0.392426850258176
0.418978330930381,05093,"AR, Mississippi","+35.7669426,-090.0522086",0.4155672823219,0.468943089430894,0.424349502088018,0.441428726522636,0.217253215396695,0.546328169822146
0.457842439957309,05095,"AR, Monroe","+34.6795127,-091.2033140",0.411334652594547,0.38260162601626,0.602794731769997,0.314840951036804,0.305562999611385,0.72991967871486
0.483594912652307,05097,"AR, Montgomery","+34.5456518,-093.6641468",0.460367194371152,0.555772357723577,0.669771924188885,0.267506242536098,0.238599261397056,0.709552495697074
0.420407613854649,05099,"AR, Nevada","+33.6666991,-093.3050716",0.440028583992964,0.467479674796748,0.556697719241889,0.179350776245793,0.131327253577984,0.747561675272519
0.515918433164227,05101,"AR, Newton","+35.9100625,-093.2150843",0.595261653474055,0.51479674796748,0.657725666559589,0.307024210183476,0.1903810356602,0.830321285140562
0.442913381515913,05103,"AR, Ouachita","+33.5911582,-092.8784177",0.415732189973615,0.524390243902439,0.516543527144234,0.202800998805776,0.32073277849489,0.677280550774527
0.471603350986641,05105,"AR, Perry","+34.9463629,-092.9268772",0.447889182058048,0.472682926829268,0.67089624156762,0.301813049614591,0.315856778139478,0.620481927710844
0.39380584042051,05107,"AR, Phillips","+34.4258423,-090.8483856",0.381486367634125,0.43869918699187,0.560070671378092,0.346433611985669,0.0934028063692211,0.542742398164085
0.483059171789424,05109,"AR, Pike","+34.1581907,-093.6586589",0.457948548812665,0.590731707317073,0.669932540957276,0.267506242536098,0.195798813832881,0.716437177280551
