ToxPi Score,FIPS,Name,Source,Overall Physical Health!1!0x88cceeff,Mental Health & Deaths of Despair!1!0x44aa99ff,Chronic Disease!1!0x117733ff,Chronic Disease Prevention!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,Child & Maternal Health!1!0x999933ff,Access to Care!1!0xcc6677ff
0.434513192519897,01001,"AL, Autauga","+32.5363818,-086.6444901",0.629914941421923,0.282339533825313,0.353584607274644,0.236336377265913,0.615332467092255,0.314351685850689,0.609732734908544
0.448201089172968,01003,"AL, Baldwin","+30.6592183,-087.7460666",0.382603113464934,0.474318959165997,0.439707432788614,0.318931443369225,0.427885430201683,0.47646569699341,0.617495548226913
0.712156392521343,01005,"AL, Barbour","+31.8706701,-085.4054562",0.948483389504093,0.476600083516528,0.80719557195572,0.612648221343873,0.702220213547257,0.490229347841787,0.947717919940142
0.501559513149219,01007,"AL, Bibb","+33.0158929,-087.1271475",0.757502808537955,0.353419368587857,0.445176594623089,0.418926900186271,0.585221173944975,0.674925039688314,0.275744706476071
0.615966271842551,01009,"AL, Blount","+33.9774479,-086.5672464",0.688493018777082,0.503243615930729,0.614127569847127,0.580346190541093,0.482232642223603,0.605567180426504,0.837753685151716
0.652957415562929,01011,"AL, Bullock","+32.1017589,-085.7172613",0.666185203017172,0.466563136374191,0.756787032156036,0.700649675162419,0.877690525958985,0.708675344722678,0.394150991549023
0.709931281897347,01013,"AL, Butler","+31.7516670,-086.6819689",0.909966297544535,0.447036711933647,0.825382182393253,0.627186406796602,0.843398678040789,0.539425613893967,0.777123082678638
0.623491089780064,01015,"AL, Calhoun","+33.7717061,-085.8225133",0.821858449687049,0.529522168448846,0.715735371639431,0.587887874244696,0.767301282413423,0.416387775550935,0.525744706476071
0.667877652573376,01017,"AL, Chambers","+32.9179433,-085.3918121",0.908040442946558,0.263816804099001,0.81450975224038,0.568397619372132,0.7839670075137,0.453508836716532,0.882903105125327
0.592046879913111,01019,"AL, Cherokee","+34.0695153,-085.6542417",0.857968223399133,0.286080577760183,0.820835529783869,0.54868020535187,0.458900627083216,0.504142980895459,0.667720015118046
0.659659911085203,01021,"AL, Chilton","+32.8540595,-086.7266275",0.79329160648371,0.392563462442968,0.585266209804955,0.563218390804598,0.68408564487882,0.703103528201945,0.896090534979424
0.672802515520949,01023,"AL, Choctaw","+31.9910082,-088.2488874",0.860536029529771,0.442383218258564,0.879942013705851,0.595747580755077,0.742274447771312,0.581152724757553,0.607581593868514
0.687051985599752,01025,"AL, Clarke","+31.6855211,-087.8186244",0.841598459316322,0.274583711033507,0.861557722720085,0.609513425105629,0.746229026608666,0.56622947809531,0.909652076318743
0.652393431492921,01027,"AL, Clay","+33.2678085,-085.8620510",0.867116032739528,0.479063697815101,0.834541381128097,0.569487983281087,0.612394779955935,0.658951641823056,0.545198503707646
0.585831244591412,01029,"AL, Cleburne","+33.6719810,-085.5161090",0.86984432675333,0.502057431268453,0.715603584607275,0.54463677252283,0.465905881023671,0.573359716933073,0.429410999031252
0.553605173337557,01031,"AL, Coffee","+31.4021833,-085.9892014",0.678863745787193,0.283708208435631,0.74835266209805,0.455090636499932,0.686514886164623,0.397915352188714,0.624790722188753
0.576540953297507,01033,"AL, Colbert","+34.7031120,-087.8014569",0.835018456106564,0.318655033485765,0.768647865050079,0.517150515651265,0.743630303372691,0.375480758147743,0.477203741268439
0.735653814964028,01035,"AL, Conecuh","+31.4282925,-086.9920291",0.939014604397368,0.468023055958531,0.91222983658408,0.701285720775976,0.814643240494887,0.631228132653872,0.683152113883478
0.637499496614581,01037,"AL, Coosa","+32.9314453,-086.2434818",0.546300754293051,0.443204423024755,0.838890353189246,0.552950797328608,0.665442630359867,0.697856563968663,0.717850954137874
