ToxPi Score,FIPS,Name,Source,Transportation Sources!1!0x88cceeff,Exposures & Risks!1!0x44aa99ff,Pollution Sources!1!0x117733ff,Criteria Air Pollutants!1!0x332288ff,Land Use!1!0xddcc77ff
0.716905828966299,01073,"AL, Jefferson","+33.5534439,-086.8965359",0.644584503665137,0.756133566012241,0.766976050175767,0.893482905982906,0.523352118995444
0.405444690779496,01075,"AL, Lamar","+33.7870852,-088.0874309",0.226347879701309,0.443115403511477,0.441794592954149,0.571260683760684,0.344704893969861
0.559806824321611,01077,"AL, Lauderdale","+34.9041221,-087.6509966",0.310132218949099,0.717728996064552,0.629979009129764,0.549252136752137,0.591941760712504
0.526276283570452,01079,"AL, Lawrence","+34.5297759,-087.3218651",0.544152908131808,0.564016794996743,0.414177688981058,0.634294871794872,0.47473915394778
0.55645503702903,01081,"AL, Lee","+32.6040644,-085.3530477",0.475303144481743,0.660846709945426,0.496547887003364,0.715705128205128,0.433872315509487
0.619711979834942,01083,"AL, Limestone","+34.8102387,-086.9813995",0.529492361444132,0.730429193505706,0.517791659290357,0.731623931623932,0.589222753310581
0.486528967538917,01085,"AL, Lowndes","+32.1478880,-086.6505859",0.650476125231212,0.548346262279259,0.306820768316431,0.580662393162393,0.34633928870529
0.503210301620023,01087,"AL, Macon","+32.3870267,-085.6928870",0.52284716037542,0.661001529164881,0.252396246933563,0.638034188034188,0.441772383592065
0.672701193781431,01089,"AL, Madison","+34.7642377,-086.5510803",0.596423922723847,0.83867047977198,0.694646063579576,0.774145299145299,0.459620203686453
0.4077041452829,01091,"AL, Marengo","+32.2475911,-087.7910910",0.524696855518257,0.505297078521719,0.308894565134923,0.354059829059829,0.345572398179772
0.457520801787028,01093,"AL, Marion","+34.1382194,-087.8815510",0.648009865040762,0.400099879634855,0.294732050276928,0.539850427350427,0.404911786632168
0.541470713535735,01095,"AL, Marshall","+34.3095637,-086.3216681",0.512502569021032,0.561393769015568,0.464555777547356,0.766987179487179,0.40191427260754
0.653934641808085,01097,"AL, Mobile","+30.6845730,-088.1965684",0.826060149345756,0.689674761086833,0.659138615614173,0.549358974358974,0.545440708634687
0.401355846459734,01099,"AL, Monroe","+31.5803324,-087.3832656",0.490169212851956,0.461378041482166,0.318074909587517,0.409615384615385,0.327541683761645
0.682338299095407,01101,"AL, Montgomery","+32.2036505,-086.2038308",0.73939850654244,0.667698742040937,0.646822285728737,0.763034188034188,0.594737773130733
0.639423809849358,01103,"AL, Morgan","+34.4544844,-086.8464021",0.542645749126533,0.663892355525612,0.735489744821831,0.757799145299145,0.497292054473667
0.436111782823683,01105,"AL, Perry","+32.6390053,-087.2938269",0.566554771528396,0.467612706228887,0.253660757188741,0.575213675213675,0.317517003958717
0.465251907615087,01107,"AL, Pickens","+33.2968085,-088.0968780",0.556689730766596,0.479101451772488,0.412837308110569,0.549679487179487,0.327951560246296
0.499512574973262,01109,"AL, Pike","+31.7987263,-085.9419965",0.550661094745496,0.576575472259006,0.46941149692724,0.493269230769231,0.407645580165339
0.372959106907024,01111,"AL, Randolph","+33.2964753,-085.4640679",0.20147975611427,0.477993004394655,0.144407071141347,0.653952991452992,0.386962711431858
0.648159687970189,01113,"AL, Russell","+32.2898113,-085.1869798",0.66383503459615,0.860287543692883,0.492197971725551,0.766773504273504,0.457704385562855
0.66036205894722,01115,"AL, St. Clair","+33.7129627,-086.3156631",0.758375008563403,0.662986439453063,0.623504716623252,0.799786324786325,0.457157805310058
0.677427715192809,01117,"AL, Shelby","+33.2629366,-086.6781042",0.640131533876824,0.662265172916693,0.667130320426899,0.855769230769231,0.561842317974396
0.410251947972407,01119,"AL, Sumter","+32.5974811,-088.2000571",0.657052819072412,0.507719982316825,0.228724614956627,0.304166666666667,0.353595656849503
0.596287853919423,01121,"AL, Talladega","+33.3692774,-086.1758045",0.411111872302528,0.610999284823399,0.691307756505905,0.778418803418803,0.48960155254648
0.484404164182753,01123,"AL, Tallapoosa","+32.8633694,-085.7995532",0.503528122216894,0.566095218861262,0.38992438228674,0.591346153846154,0.371126943702715
0.669999333090741,01125,"AL, Tuscaloosa","+33.2902022,-087.5228598",0.633623347263136,0.820169335925635,0.564957891808503,0.712820512820513,0.618425577635916
0.577340993793378,01127,"AL, Walker","+33.7915714,-087.3010918",0.609851339316298,0.574343489064331,0.483523431375029,0.789102564102564,0.429884145108668
0.461666684484156,01129,"AL, Washington","+31.4069737,-088.2020776",0.568609988353771,0.45511783864482,0.534457904453605,0.398076923076923,0.352070767891661
0.413696676046802,01131,"AL, Wilcox","+31.9903296,-087.3022049",0.540453517846133,0.547336794207651,0.241192686072684,0.410576923076923,0.32892345903062
0.333348026788277,01133,"AL, Winston","+34.1558884,-087.3641471",0.128451051585942,0.39739900102224,0.244935636428011,0.545512820512821,0.35044162439237
0.147715478911105,02013,"AK, Aleutians East","+55.2437223,-161.9507485",0,0.102806963177959,0.0878581725297792,0,0.547912258847785
0.212337922180046,02016,"AK, Aleutians West","+51.9594469,+178.3388130",0,0.134980660011271,0.378796692041173,0,0.547912258847785
0.486475437072283,02020,"AK, Anchorage","+61.1775490,-149.2743541",0.831746249229294,0.773531853280677,0.583268000303483,0,0.243831082547963
0.180797073276878,02050,"AK, Bethel","+60.9289164,-160.1533502",0.0327464547509762,0.225757041496079,0.0975696112895476,0,0.547912258847785
0.151059482313666,02060,"AK, Bristol Bay","+58.7313725,-156.9866122",0,0.101596224772341,0.105788927948206,0,0.547912258847785
0.175316093246766,02068,"AK, Denali","+63.6827316,-150.0267191",0.025758717544701,0.100385527372007,0.202523962469336,0,0.547912258847785
0.158725484818054,02070,"AK, Dillingham","+59.8248160,-158.6022333",0,0.124650953411728,0.121064211830758,0,0.547912258847785
0.395132888000425,02090,"AK, Fairbanks North Star","+64.6908322,-146.5998673",0.621223539083373,0.493438398739404,0.472699223590703,0,0.388303278588642
0.163524815382319,02100,"AK, Haines","+59.0999054,-135.5781024",0.20586421867507,0.150848400795551,0.0726081788523305,0,0.388303278588642
0.158299766234511,02105,"AK, ","+58.0764336,-135.1850997",0.0340480920737138,0.182506800632004,0.0529323992817582,0,0.522011539185079
0.197961392601984,02110,"AK, Juneau","+58.3727004,-134.1787807",0.357265191477701,0.214423041691719,0.169242052553046,0,0.248876677287451
0.337048385150105,02122,"AK, Kenai Peninsula","+60.3663727,-152.3219731",0.720833047886552,0.220244627412534,0.196251991603652,0,0.547912258847785
0.224566417370419,02130,"AK, Ketchikan Gateway","+55.4499378,-131.1066847",0.446735630609029,0.18989996305304,0.229078677828077,0,0.257117815361949
0.266011535566944,02150,"AK, Kodiak Island","+57.5536114,-153.6309109",0.292114818113311,0.190543992037225,0.299486608836398,0,0.547912258847785
0.149113788932102,02164,"AK, Lake and Peninsula","+58.2050652,-156.7051884",0,0.11038018800033,0.0872764978123973,0,0.547912258847785
0.257795892090853,02170,"AK, Matanuska-Susitna","+62.1821735,-149.4079740",0.384805096937727,0.288539367765078,0.308565792468577,0,0.307069203282882
0.143780061124386,02180,"AK, Nome","+64.7836858,-164.1889119",0.0304172090155511,0.193866814188279,0.123972585417668,0,0.370643697000433
0.209608673048243,02185,"AK, North Slope","+69.4493427,-153.4728302",0.210385695690895,0.134362390546242,0.155383020156293,0,0.547912258847785
0.188297538987876,02188,"AK, Northwest Arctic","+67.0050655,-160.0210864",0.213400013701446,0.319553328094086,0.112060898813889,0,0.296473454329957
0.125739673834158,02195,"AK, Petersburg","+56.6396123,-133.5279958",0.0308282523806262,0.0922455767260898,0.117321261475431,0,0.388303278588642
0.191916101881371,02198,"AK, Prince of Wales-Hyder","+55.4156834,-132.8757340",0,0.107649662567674,0.159353582357553,0,0.692577264481627
0.156894289793275,02220,"AK, Sitka","+57.1425085,-135.3326236",0.27430293896006,0.10816501697193,0.161199767330113,0,0.24080372570427
0.185477998666877,02230,"AK, Skagway","+59.5750974,-135.3354181",0.340206891827088,0.128927115602201,0.0699527073164563,0,0.388303278588642
0.276155612698488,02240,"AK, Southeast Fairbanks","+63.8649972,-143.2186282",0.621086524628348,0.130395399993039,0.081383880023267,0,0.547912258847785
0.217386147891582,02261,"AK, Valdez-Cordova","+61.3498403,-145.0231406",0.25758717544701,0.106954180153631,0.174477125009484,0,0.547912258847785
0.123148117787108,02270,"AK, ","+62.2831737,-163.1909497",0,0,0.067828330087757,0,0.547912258847785
0.117760128448068,02275,"AK, Wrangell","+56.2791206,-132.0403255",0,0.0900044575542293,0.110492906097468,0,0.388303278588642
0.103922867465889,02282,"AK, Yakutat","+59.9990832,-140.2395926",0,0.109864964812982,0.0214460939278218,0,0.388303278588642
0.263596663308103,02290,"AK, Yukon-Koyukuk","+65.3761313,-151.5768554",0.442967733095842,0.226220696438775,0.100882628158114,0,0.547912258847785
0.406827919455852,04001,"AZ, Apache","+35.3858453,-109.4937467",0.455367541275605,0.186941546656262,0.291773096279811,0.357799145299145,0.742258267768437
0.410355170280961,04003,"AZ, Cochise","+31.8817928,-109.7541201",0.550455573062958,0.264721128946159,0.406489466629574,0.372863247863248,0.457246434902868
0.360951395214724,04005,"AZ, Coconino","+35.8296919,-111.7737277",0.508803178735357,0.269279546905748,0.362459219544271,0.394123931623932,0.270091099264312
0.378841594640683,04007,"AZ, Gila","+33.7896177,-110.8118696",0.651846269781462,0.33620293349326,0.361422321135024,0.378632478632479,0.166103970161188
0.33477325022854,04009,"AZ, Graham","+32.9318277,-109.8783103",0.354798931287251,0.41676916115671,0.153663286209251,0.394551282051282,0.354083590438207
0.224322793943582,04011,"AZ, Greenlee","+33.2388723,-109.2423231",0.117284373501404,0.232927616700252,0.160213449331074,0.408333333333333,0.202855196851848
0.443048650873666,04012,"AZ, La Paz","+33.7276249,-114.0387933",0.734603000616565,0.238904973292398,0.284135454338535,0.382905982905983,0.574693843214851
0.678542461616372,04013,"AZ, Maricopa","+33.3465408,-112.4955335",0.422895115434678,0.761185769596913,0.731240990364432,0.785790598290598,0.691599834395238
0.466896164309393,04015,"AZ, Mohave","+35.7177050,-113.7496891",0.476399260121943,0.290171533872343,0.478945904251284,0.451709401709402,0.637254721591994
0.355839544100498,04017,"AZ, Navajo","+35.3909336,-110.3209076",0.475577173391793,0.161343061113512,0.279532637009686,0.363034188034188,0.499710660953309
0.615155852354615,04019,"AZ, Pima","+32.1282374,-111.7830177",0.414537233678153,0.752650286987587,0.591462026757037,0.636965811965812,0.680163902384483
0.530054649394792,04021,"AZ, Pinal","+32.9189100,-111.3672569",0.302664931150236,0.479823239977605,0.551579373308718,0.691559829059829,0.624645873477572
0.39348387709839,04023,"AZ, Santa Cruz","+31.5259036,-110.8451898",0.545454545454546,0.2597018936095,0.242027262841102,0.478739316239316,0.441496367347488
0.421373757696923,04025,"AZ, Yavapai","+34.6300439,-112.5737449",0.511200931698294,0.30091712425919,0.474039604461192,0.37232905982906,0.448382068236877
0.569302387185201,04027,"AZ, Yuma","+32.7739424,-113.9109050",0.394807152154552,0.455789608605005,0.513972838319719,0.6625,0.819442336846729
0.395845129340184,05001,"AR, Arkansas","+34.2895735,-091.3765467",0.263547304240597,0.430234277101117,0.304038845755039,0.481517094017094,0.499888125587072
0.400314383563328,05003,"AR, Ashley","+33.1908354,-091.7722672",0.239021716791121,0.448114122548364,0.447535469512658,0.386965811965812,0.479934796998683
0.477768117038284,05005,"AR, Baxter","+36.2807100,-092.3304383",0.469891073508255,0.666433770047232,0.440555372904074,0.311431623931624,0.500528744800236
0.512300221916104,05007,"AR, Benton","+36.3378246,-094.2561871",0.3419195725149,0.735008365595712,0.480994410864672,0.540705128205128,0.462873632400107
0.397907003156902,05009,"AR, Boone","+36.3043077,-093.0792041",0.39419058710694,0.587066340568284,0.408967906729724,0.295726495726496,0.303583685653068
0.365498755833059,05011,"AR, Bradley","+33.4638194,-092.1681641",0.365965609371789,0.395148759531168,0.19936268683139,0.381623931623932,0.485392791807014
0.491029603078612,05013,"AR, Calhoun","+33.5604604,-092.5138790",0.663629512913612,0.532023141418513,0.472471611744771,0.353632478632479,0.433391270683686
0.311870987553626,05015,"AR, Carroll","+36.3377742,-093.5416633",0.173254778379119,0.514141141837488,0.334033029007865,0.322115384615385,0.215810603928274
0.523479242205584,05017,"AR, Chicot","+33.2671393,-091.2971578",0.627526204014524,0.416040782046129,0.426064085379733,0.486004273504274,0.66176086608326
0.497208122677404,05019,"AR, Clark","+34.0533118,-093.1762051",0.753442488182503,0.525240621479757,0.499987354897448,0.376602564102564,0.330767584724747
0.455857408920272,05021,"AR, Clay","+36.3673021,-090.4187041",0.25402479961636,0.558880694601831,0.303659492678486,0.555448717948718,0.607273339755967
0.355116578377419,05023,"AR, Cleburne","+35.5662882,-092.0599743",0.167020620675481,0.518101363774758,0.2796337978301,0.430021367521367,0.380805742085387
0.364463814983615,05025,"AR, Cleveland","+33.8932006,-092.1887141",0.394259094334452,0.369054193651214,0.295364305404517,0.375213675213675,0.388427806314214
0.468172858605963,05027,"AR, Columbia","+33.2150704,-093.2269012",0.431732547783791,0.5774390763358,0.565843048987127,0.359935897435897,0.405913722487199
0.447219199865215,05029,"AR, Conway","+35.2657024,-092.6892483",0.19134068644242,0.664089210946968,0.45542601350497,0.458226495726496,0.467013592705223
0.586046542984196,05031,"AR, Craighead","+35.8282682,-090.6304114",0.483729533465781,0.721819609346745,0.531853013327938,0.651068376068376,0.541762182712142
0.602082637432741,05033,"AR, Crawford","+35.5830407,-094.2362241",0.86257450160992,0.725401754368187,0.452846412584406,0.543696581196581,0.425893937404612
0.747864588300901,05035,"AR, Crittenden","+35.2118784,-090.3153314",0.80537096663698,0.826951243529276,0.752029538959561,0.699145299145299,0.65582589323339
0.459341730505846,05037,"AR, Cross","+35.2912586,-090.7738942",0.415496334863328,0.498114850023649,0.293669861662578,0.601175213675214,0.488252392304459
0.309850422323712,05039,"AR, Dallas","+33.9678233,-092.6539989",0.241624991436597,0.38069497113696,0.223388381679775,0.343162393162393,0.360381374202834
0.411554287388346,05041,"AR, Desha","+33.8287478,-091.2444274",0.414400219223128,0.433094494044735,0.194936900938267,0.50042735042735,0.514912472308252
0.355329638020139,05043,"AR, Drew","+33.5872418,-091.7227781",0.339042268959375,0.420758152887056,0.310133785184998,0.386111111111111,0.320602871958153
0.615348180411855,05045,"AR, Faulkner","+35.1463563,-092.3246543",0.61019387545386,0.838821622503182,0.471105940669179,0.568910256410256,0.587709207022796
0.465107478220651,05047,"AR, Franklin","+35.5085730,-093.8876719",0.640337055559362,0.569423420905524,0.349384183505728,0.455662393162393,0.310730337970249
0.284542750379295,05049,"AR, Fulton","+36.3834433,-091.8192392",0.052065492909502,0.562742610472203,0.312940997951493,0.335576923076923,0.159387727486355
0.467677836877249,05051,"AR, Garland","+34.5788613,-093.1469148",0.512434061793519,0.613163084432508,0.466452542930123,0.449465811965812,0.296873683264281
0.430244018186226,05053,"AR, Grant","+34.2880633,-092.4239843",0.440021922312804,0.519621175404965,0.351635011759945,0.428205128205128,0.411736853248289
0.59460601907389,05055,"AR, Greene","+36.1199223,-090.5652409",0.397136397889977,0.794100820098639,0.528337674818543,0.602564102564103,0.650891099998189
0.514469601528908,05057,"AR, Hempstead","+33.7286109,-093.6658093",0.627046653421936,0.477530121103969,0.594471561164361,0.432905982905983,0.44039368904829
0.389900521785773,05059,"AR, Hot Spring","+34.3151767,-092.9441474",0.232993080770021,0.541829751816257,0.486532965782353,0.396901709401709,0.291245101158522
0.315601219889177,05061,"AR, Howard","+34.0831786,-093.9909884",0.0590532301157772,0.496128493934642,0.297766874889355,0.425213675213675,0.299843825292438
0.523981368613229,05063,"AR, Independence","+35.7374992,-091.5599423",0.453791875042817,0.63077737146212,0.508838926683696,0.533119658119658,0.493379011757855
0.298490176065492,05065,"AR, Izard","+36.0948792,-091.9136252",0.0356237583065013,0.563471257630324,0.228142940239245,0.330662393162393,0.334550530988997
0.480640404710295,05067,"AR, Jackson","+35.5966053,-091.2231780",0.256422552579297,0.60849151649336,0.444829417566577,0.62542735042735,0.468031186484892
0.595523002377935,05069,"AR, Jefferson","+34.2776955,-091.9307012",0.509556758237994,0.629206040793601,0.597076452290028,0.552884615384615,0.688891145183437
0.502842927897432,05071,"AR, Johnson","+35.5733586,-093.4663223",0.66712338151675,0.63547358357671,0.450772615765914,0.415811965811966,0.345033092815821
0.376589339935561,05073,"AR, Lafayette","+33.2406596,-093.6116427",0.220182229225183,0.457337531199612,0.37373865102046,0.416452991452991,0.415235296779559
0.556430850375469,05075,"AR, Lawrence","+36.0410983,-091.1011529",0.538603822703295,0.602772608002673,0.365949267848562,0.603846153846154,0.670982399476662
0.442651549391442,05077,"AR, Lee","+34.7797500,-090.7792884",0.426114955127766,0.436367658797352,0.191775625300321,0.633547008547009,0.525452499184764
0.355280028735621,05079,"AR, Lincoln","+33.9576649,-091.7276236",0.365691580461739,0.415812325209093,0.110341164866847,0.441239316239316,0.44331575690111
0.472549601552043,05081,"AR, Little River","+33.6994970,-094.2297740",0.304583133520586,0.535492262220387,0.511064464732809,0.532799145299145,0.47880900198729
0.364174068041585,05083,"AR, Logan","+35.2185495,-093.7205628",0.161882578612044,0.544049851679746,0.470574846362004,0.39775641025641,0.24660665329772
0.58139955115711,05085,"AR, Lonoke","+34.7551137,-091.8941320",0.629444406384874,0.667025008076636,0.445689284540098,0.57275641025641,0.592082646527533
0.304520619022791,05087,"AR, Madison","+36.0125452,-093.7240531",0.340069877372063,0.415375274494396,0.212463013075036,0.386645299145299,0.168049631027163
0.339430464970331,05089,"AR, Marion","+36.2666562,-092.6785880",0.255052408029047,0.573719388647974,0.247970461040439,0.288354700854701,0.332055366279494
0.61328594921527,05091,"AR, Miller","+33.3055048,-093.9015091",0.533671302322395,0.688538193038187,0.742242229584482,0.559722222222222,0.542255798909065
0.608027685157318,05093,"AR, Mississippi","+35.7669426,-090.0522086",0.558470918681921,0.626143531128021,0.563617510938014,0.69775641025641,0.594150054782226
0.438760358639011,05095,"AR, Monroe","+34.6795127,-091.2033140",0.577652942385422,0.421244204915653,0.104347386257303,0.507051282051282,0.583505977585395
0.262840915576189,05097,"AR, Montgomery","+34.5456518,-093.6641468",0.400013701445502,0.34025965552438,0.160997445689285,0.285149572649573,0.127784202572207
0.35046480240969,05099,"AR, Nevada","+33.6666991,-093.3050716",0.359046379393026,0.397159560226117,0.283427328595635,0.353739316239316,0.358951427594358
0.23680358294409,05101,"AR, Newton","+35.9100625,-093.2150843",0.154346783585668,0.49094734438249,0.176045117725905,0.250534188034188,0.112144480992197
0.481165188548813,05103,"AR, Ouachita","+33.5911582,-092.8784177",0.254093306843872,0.641452186729478,0.557598442123366,0.398611111111111,0.554070895936238
0.312681769633247,05105,"AR, Perry","+34.9463629,-092.9268772",0.26553401383846,0.50483908230816,0.24478389519739,0.372008547008547,0.176243309813675
0.530129558585927,05107,"AR, Phillips","+34.4258423,-090.8483856",0.435637459752004,0.496676187849682,0.611517159404163,0.627991452991453,0.478825532932332
0.274642700842867,05109,"AR, Pike","+34.1581907,-093.6586589",0.312392957457012,0.376552806012228,0.207910776156395,0.27991452991453,0.196442434674172
0.537791353304567,05111,"AR, Poinsett","+35.5689809,-090.6805953",0.53161608549702,0.538586925516585,0.296173591967831,0.655128205128205,0.667451958413195
0.349126444951337,05113,"AR, Polk","+34.4909149,-094.2308841",0.339042268959375,0.481342983741324,0.338028881414228,0.400320512820513,0.186897577821246
0.535277789716566,05115,"AR, Pope","+35.4552965,-093.0315353",0.617661163252723,0.744462109125985,0.486709997218078,0.46784188034188,0.359713798644164
0.489412524791283,05117,"AR, Prairie","+34.8282250,-091.5571995",0.6706857573474,0.435284053172999,0.263675678409752,0.535683760683761,0.541733374342501
0.681243967305624,05119,"AR, Pulaski","+34.7739877,-092.3165149",0.841953826128657,0.779955970967973,0.691737689992666,0.621688034188034,0.47088431525079
0.491811825891765,05121,"AR, Randolph","+36.3412985,-091.0284409",0.383845995752552,0.647056739685267,0.364507726157659,0.525854700854701,0.537793967008646
0.522262167246288,05123,"AR, St. Francis","+35.0144383,-090.7421993",0.678769610193876,0.515454229430966,0.391644116233783,0.602136752136752,0.423306128236062
0.515183386421455,05125,"AR, Saline","+34.6485246,-092.6744630",0.406658902514215,0.622539549405312,0.488884954856984,0.528739316239316,0.529094209091445
0.312587558358261,05127,"AR, Scott","+34.8588693,-094.0636413",0.409673220524765,0.439999874014206,0.203004476366303,0.378846153846154,0.131414067039878
0.292467983599489,05129,"AR, Searcy","+35.9096596,-092.6993507",0.352058642186751,0.48865737226843,0.21036392605144,0.281944444444444,0.129315533046378
0.67720010733507,05131,"AR, Sebastian","+35.1969808,-094.2749890",0.689730766595876,0.845647895079537,0.727068106522344,0.576175213675214,0.54737855480238
0.379221507269643,05133,"AR, Sevier","+33.9946083,-094.2432898",0.407960539836953,0.494995075091775,0.168230444348904,0.39957264957265,0.425348827497933
0.408881632036984,05135,"AR, Sharp","+36.1733989,-091.4710689",0.583613071179009,0.547749553392345,0.198148756986419,0.390064102564103,0.324832676063043
0.253285609181715,05137,"AR, Stone","+35.8569888,-092.1404941",0.193121874357745,0.450249289524326,0.181659543258896,0.308333333333333,0.133064005434274
0.630303894211427,05139,"AR, Union","+33.1682186,-092.5981447",0.428786737000754,0.721823649723568,1,0.437393162393162,0.563515921939652
0.377512237397734,05141,"AR, Van Buren","+35.5829588,-092.5159772",0.481194766047818,0.475263283418236,0.207076199387977,0.320512820512821,0.403514117621817
0.519255460581326,05143,"AR, Washington","+35.9712088,-094.2184168",0.39391655819689,0.657783987052372,0.657823524948787,0.514957264957265,0.371795967751317
0.443613043710821,05145,"AR, White","+35.2547221,-091.7531583",0.214701651024183,0.578774126359173,0.467868794415923,0.574465811965812,0.382254834789012
0.454260065900101,05147,"AR, Woodruff","+35.1890710,-091.2444178",0.200178118791533,0.518593372514672,0.389216256543841,0.587286324786325,0.576026256864134
0.430596677509953,05149,"AR, Yell","+34.9977133,-093.4083032",0.40597383023909,0.60803649726339,0.53129662881566,0.382264957264957,0.225411473966666
0.64087363065181,06001,"CA, Alameda","+37.6480811,-121.9133039",0.499280674111119,0.840861269058753,0.713284944740902,0.538034188034188,0.61290707731409
0.319395842653632,06003,"CA, Alpine","+38.6176096,-119.7989986",0.666369802014112,0.225614849238237,0.262916972256645,0.34284188034188,0.0992357094172851
